50	0.0225401657471876
51	0.0450711333040327
52	0.0675745288053076
53	0.0900320458403261
54	0.112425490117058
55	0.134736823669704
56	0.15694820843077
57	0.179042048992277
58	0.201001034385375
59	0.222808178713149
60	0.244446860477926
61	0.265900860451669
62	0.287154397946258
63	0.308192165349303
64	0.328999360800797
65	0.34956171889606
66	0.369865539311284
67	0.389897713259155
68	0.409645747693726
69	0.42909778719565
70	0.448242633481096
71	0.467069762489994
72	0.485569339021719
73	0.503732228898679
74	0.52155000865065
75	0.539014972724803
76	0.55612013823832
77	0.572859247302045
78	0.589226766954847
79	0.605217886759127
80	0.62082851411813
81	0.636055267385409
82	0.650895466845858
83	0.665347123656116
84	0.679408926839871
85	0.693080228440545
86	0.706361026940067
87	0.719251949057887
88	0.731754230049017
89	0.743869692623744
90	0.755600724614695
91	0.766950255519201
92	0.777921732046356
93	0.788519092798853
94	0.798746742219621
95	0.80860952393251
96	0.818112693604735
97	0.827261891456696
98	0.83606311454196
99	0.84452268891683
100	0.852647241815032
101	0.860443673938604
102	0.867919131971218
103	0.8750809814149
104	0.881936779845467
105	0.88849425067609
106	0.894761257512205
107	0.900745779174594
108	0.906455885460927
109	0.911899713709431
110	0.917085446221593
111	0.922021288594166
112	0.926715449003973
113	0.93117611848247
114	0.935411452210466
115	0.939429551857066
116	0.943238448980731
117	0.946846089504353
118	0.950260319270548
119	0.953488870677868
120	0.956539350393463
121	0.959419228132851
122	0.962135826492841
123	0.964696311819468
124	0.967107686088849
125	0.969376779775317
126	0.971510245677991
127	0.973514553674033
128	0.975395986364348
129	0.977160635575268
130	0.978814399677924
131	0.98036298168548
132	0.981811888087155
133	0.983166428377108
134	0.984431715235569
135	0.985612665319298
136	0.986714000618358
137	0.98774025033631
138	0.988695753251378
139	0.989584660516652
140	0.990410938858249
141	0.991178374131236
142	0.991890575194296
143	0.992550978065297
144	0.993162850321353
145	0.993729295708389
146	0.994253258926794
147	0.99473753056138
148	0.995184752125524
149	0.995597421191109
150	0.995977896577616
151	0.996328403575479
152	0.99665103918058
153	0.996947777318507
154	0.997220474038936
155	0.997470872662193
156	0.997700608861714
157	0.997911215667751
158	0.998104128379237
159	0.998280689372211
160	0.998442152794693
161	0.998589689139249
162	0.998724389685811
163	0.998847270808564
164	0.998959278141872
165	0.999061290601329
166	0.999154124257015
167	0.999238536057016
168	0.99931522740011
169	0.999384847557357
170	0.999447996943026
171	0.999505230235979
172	0.999557059353219
173	0.999603956277841
174	0.99964635574409
175	0.999684657782641
176	0.999719230129577
177	0.999750410502844
178	0.999778508750187
179	0.999803808872825
180	0.999826570929241
181	0.99984703282361
182	0.999865411983468
183	0.999881906931284
184	0.999896698754596
185	0.999909952479409
186	0.999921818351471
187	0.999932433030047
188	0.999941920698677
189	0.999950394097383
190	0.999957955480617
191	0.999964697505203
192	0.999970704052314
193	0.99997605098747
194	0.999980806862355
195	0.999985033562107
196	0.999988786901609
197	0.999992117174138
198	0.999995069655563
199	0.999997685067171
200	1
